match_id,season,season_year,half,round,date,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,home_goals_ht,away_goals_ht,venue,result_home,involves_cruz_azul,inconsistency_note
4693,Clausura 2024,2024,clausura,3,2024-01-15,T004,Guadalajara,T017,La Franja,2,1,0,1,Estadio Akron,W,0,
4694,Clausura 2024,2024,clausura,3,2024-01-15,T012,Tijuana,T003,Monterrey,1,4,0,2,Estadio Caliente,L,0,
4695,Clausura 2024,2024,clausura,3,2024-01-15,T009,Santos,T002,América,2,1,2,1,Estadio Corona,W,0,
4696,Clausura 2024,2024,clausura,4,2024-01-22,T016,Gallos Blancos,T006,León,2,4,2,3,Estadio Corregidora,L,0,
4697,Clausura 2024,2024,clausura,4,2024-01-22,T011,Mazatlán FC,T012,Xoloitzcuintles,1,2,0,2,Estadio Morelos,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4698,Clausura 2024,2024,clausura,4,2024-01-22,T018,Mazatlán FC,T004,Chivas,0,0,0,0,Estadio de Mazatlán,D,0,
4699,Clausura 2024,2024,clausura,4,2024-01-22,T013,Juárez,T005,Tigres,1,0,0,0,Estadio Olímpico Benito Juárez,W,0,
4700,Clausura 2024,2024,clausura,4,2024-01-22,T003,Monterrey,T001,C. Azul,2,0,1,0,Estadio BBVA,W,1,
4701,Clausura 2024,2024,clausura,4,2024-01-22,T010,Toluca FC,T015,Impulsora Necaxa,2,3,0,3,Estadio Nemesio Díez,L,0,
4702,Clausura 2024,2024,clausura,4,2024-01-22,T009,Santos,T007,Pumas,2,2,1,2,Estadio Corona,D,0,
4703,Clausura 2024,2024,clausura,4,2024-01-22,T008,Atlas Guadalajara,T002,CF América,3,1,0,1,Estadio Jalisco,W,0,
4704,Clausura 2024,2024,clausura,5,2024-01-29,T001,Cruz Azul FC,T012,Tijuana,0,2,0,1,Estadio Ciudad de los Deportes,L,1,
4705,Clausura 2024,2024,clausura,5,2024-01-29,T015,Impulsora Necaxa,T016,Gallos Blancos,1,3,1,2,Estadio Victoria,L,0,
4706,Clausura 2024,2024,clausura,5,2024-01-29,T014,A. San Luis,T002,América,1,1,1,0,Estadio Alfonso Lastras,D,0,
4707,Clausura 2024,2024,clausura,5,2024-01-29,T017,Puebla FC,T003,CF Monterrey,2,4,1,3,Estadio Cuauhtémoc,L,0,
4708,Clausura 2024,2024,clausura,5,2024-01-29,T013,FC Juárez,T010,Toluca FC,1,1,0,1,Estadio Olímpico Benito Juárez,D,0,
4709,Clausura 2024,2024,clausura,5,2024-01-29,T008,Atlas Guadalajara,T007,Pumas,0,0,0,0,Estadio Jalisco,D,0,
4710,Clausura 2024,2024,clausura,5,2024-01-29,T004,Deportivo Guadalajara,T006,León,4,1,2,0,Estadio Akron,W,0,
4711,Clausura 2024,2024,clausura,5,2024-01-29,T005,Tigres,T011,Mazatlán FC,3,4,0,4,Estadio Universitario,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4712,Clausura 2024,2024,clausura,6,2024-02-05,T002,Club América,T015,Impulsora Necaxa,1,1,1,1,Estadio Azteca,D,0,
4713,Clausura 2024,2024,clausura,6,2024-02-05,T003,Monterrey,T014,A. San Luis,4,1,1,1,Estadio BBVA,W,0,
4714,Clausura 2024,2024,clausura,6,2024-02-05,T004,Guadalajara,T006,León FC,2,2,2,2,Estadio Akron,D,0,
4715,Clausura 2024,2024,clausura,6,2024-02-05,T008,Atlas,T011,Mazatlán FC,4,4,0,1,Estadio Jalisco,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4716,Clausura 2024,2024,clausura,6,2024-02-05,T017,Club Puebla,T009,Santos,1,2,0,1,Estadio Cuauhtémoc,L,0,
4717,Clausura 2024,2024,clausura,6,2024-02-05,T005,UANL Tigres,T012,Xoloitzcuintles,1,3,1,1,Estadio Universitario,L,0,
4718,Clausura 2024,2024,clausura,6,2024-02-05,T013,Bravos de Juárez,T001,Cruz Azul FC,4,1,3,0,Estadio Olímpico Benito Juárez,W,1,
4719,Clausura 2024,2024,clausura,6,2024-02-05,T016,Querétaro FC,T007,Pumas,1,0,0,0,Estadio Corregidora,W,0,
4720,Clausura 2024,2024,clausura,7,2024-02-12,T015,Club Necaxa,T002,Club América,0,0,0,0,Estadio Victoria,D,0,
4721,Clausura 2024,2024,clausura,7,2024-02-12,T009,Santos Laguna,T014,Atlético San Luis,2,3,0,3,Estadio Corona,L,0,
4722,Clausura 2024,2024,clausura,7,2024-02-12,T006,León FC,T013,Bravos de Juárez,1,0,1,0,Estadio León,W,0,
4723,Clausura 2024,2024,clausura,7,2024-02-12,T001,Cruz Azul,T004,Chivas,2,1,1,0,Estadio Ciudad de los Deportes,W,1,
4724,Clausura 2024,2024,clausura,7,2024-02-12,T007,UNAM Pumas,T010,Deportivo Toluca,3,0,0,0,Estadio Olímpico Universitario,W,0,
4725,Clausura 2024,2024,clausura,7,2024-02-12,T005,Tigres UANL,T018,Mazatlán FC,1,1,1,0,Estadio Universitario,D,0,
4726,Clausura 2024,2024,clausura,7,2024-02-12,T011,Mazatlán FC,T017,Club Puebla,1,1,0,0,Estadio Morelos,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4727,Clausura 2024,2024,clausura,7,2024-02-12,T012,Club Tijuana,T016,Querétaro,2,3,1,2,Estadio Caliente,L,0,
4728,Clausura 2024,2024,clausura,8,2024-02-19,T001,Cruz Azul FC,T018,Mazatlán FC,2,1,2,1,Estadio Ciudad de los Deportes,W,1,
4729,Clausura 2024,2024,clausura,8,2024-02-19,T010,Toluca,T012,Tijuana,1,1,0,1,Estadio Nemesio Díez,D,0,
4730,Clausura 2024,2024,clausura,8,2024-02-19,T007,Pumas UNAM,T009,Santos,3,1,2,1,Estadio Olímpico Universitario,W,0,
4731,Clausura 2024,2024,clausura,8,2024-02-19,T015,Club Necaxa,T016,Gallos Blancos,1,1,1,1,Estadio Victoria,D,0,
4732,Clausura 2024,2024,clausura,8,2024-02-19,T013,FC Juárez,T004,Deportivo Guadalajara,1,2,1,2,Estadio Olímpico Benito Juárez,L,0,
4733,Clausura 2024,2024,clausura,8,2024-02-19,T014,Atlético San Luis,T006,Club León,3,2,0,1,Estadio Alfonso Lastras,W,0,
4734,Clausura 2024,2024,clausura,8,2024-02-19,T011,Mazatlán FC,T002,América,1,1,0,0,Estadio Morelos,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4735,Clausura 2024,2024,clausura,8,2024-02-19,T008,Atlas,T005,UANL Tigres,0,1,0,0,Estadio Jalisco,L,0,
4736,Clausura 2024,2024,clausura,9,2024-02-26,T014,Atlético San Luis,T012,Club Tijuana,1,1,0,1,Estadio Alfonso Lastras,D,0,
4737,Clausura 2024,2024,clausura,9,2024-02-26,T008,Atlas,T003,Monterrey,3,1,2,1,Estadio Jalisco,W,0,
4738,Clausura 2024,2024,clausura,9,2024-02-26,T004,Deportivo Guadalajara,T013,FC Juárez,4,1,0,1,Estadio Akron,W,0,
4739,Clausura 2024,2024,clausura,9,2024-02-26,T016,Querétaro,T007,UNAM Pumas,3,4,3,4,Estadio Corregidora,L,0,
4740,Clausura 2024,2024,clausura,9,2024-02-26,T010,Toluca FC,T009,Santos Laguna FC,2,1,2,0,Estadio Nemesio Díez,W,0,
4741,Clausura 2024,2024,clausura,9,2024-02-26,T006,León,T017,Club Puebla,2,2,2,1,Estadio León,D,0,
4742,Clausura 2024,2024,clausura,9,2024-02-26,T002,Club América,T011,Mazatlán FC,2,3,2,1,Estadio Azteca,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4743,Clausura 2024,2024,clausura,9,2024-02-26,T005,Tigres,T001,C. Azul,4,2,1,1,Estadio Universitario,W,1,
4744,Clausura 2024,2024,clausura,10,2024-03-04,T007,Pumas,T015,Club Necaxa,2,3,0,1,Estadio Olímpico Universitario,L,0,
4745,Clausura 2024,2024,clausura,10,2024-03-04,T013,Juárez,T017,Club Puebla,1,1,0,0,Estadio Olímpico Benito Juárez,D,0,
4746,Clausura 2024,2024,clausura,10,2024-03-04,T005,Tigres UANL,T006,León FC,3,0,3,0,Estadio Universitario,W,0,
4747,Clausura 2024,2024,clausura,10,2024-03-04,T004,Guadalajara,T001,Cruz Azul,1,1,1,1,Estadio Akron,D,1,
4748,Clausura 2024,2024,clausura,10,2024-03-04,T003,CF Monterrey,T009,Santos,2,3,0,2,Estadio BBVA,L,0,
4749,Clausura 2024,2024,clausura,10,2024-03-04,T011,Mazatlán FC,T008,Atlas,1,1,1,0,Estadio Morelos,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4750,Clausura 2024,2024,clausura,10,2024-03-04,T010,Toluca FC,T014,Atlético San Luis,2,1,1,0,Estadio Nemesio Díez,W,0,
4751,Clausura 2024,2024,clausura,10,2024-03-04,T012,Xoloitzcuintles,T018,Mazatlán FC,0,4,0,1,Estadio Caliente,L,0,
4752,Clausura 2024,2024,clausura,11,2024-03-11,T013,Juárez,T011,Mazatlán FC,2,1,1,0,Estadio Olímpico Benito Juárez,W,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4753,Clausura 2024,2024,clausura,11,2024-03-11,T006,León FC,T010,Toluca FC,3,1,3,1,Estadio León,W,0,
4754,Clausura 2024,2024,clausura,11,2024-03-11,T002,Club América,T018,Mazatlán FC,2,3,0,3,Estadio Azteca,L,0,
4755,Clausura 2024,2024,clausura,11,2024-03-11,T007,Pumas,T001,Cruz Azul,3,0,1,0,Estadio Olímpico Universitario,W,1,
4756,Clausura 2024,2024,clausura,11,2024-03-11,T009,Santos,T016,Querétaro FC,0,3,0,2,Estadio Corona,L,0,
4757,Clausura 2024,2024,clausura,11,2024-03-11,T017,La Franja,T012,Club Tijuana,0,0,0,0,Estadio Cuauhtémoc,D,0,
4758,Clausura 2024,2024,clausura,11,2024-03-11,T003,Monterrey,T014,Atlético San Luis,1,2,0,0,Estadio BBVA,L,0,
4759,Clausura 2024,2024,clausura,11,2024-03-11,T005,Tigres UANL,T004,Guadalajara,1,3,0,0,Estadio Universitario,L,0,
4760,Clausura 2024,2024,clausura,12,2024-03-18,T008,Atlas Guadalajara,T016,Gallos Blancos,0,2,0,2,Estadio Jalisco,L,0,
4761,Clausura 2024,2024,clausura,12,2024-03-18,T007,Pumas UNAM,T002,América,1,2,0,0,Estadio Olímpico Universitario,L,0,
4762,Clausura 2024,2024,clausura,12,2024-03-18,T015,Impulsora Necaxa,T012,Xoloitzcuintles,1,0,1,0,Estadio Victoria,W,0,
4763,Clausura 2024,2024,clausura,12,2024-03-18,T017,Club Puebla,T011,Mazatlán FC,0,0,0,0,Estadio Cuauhtémoc,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4764,Clausura 2024,2024,clausura,12,2024-03-18,T013,FC Juárez,T006,León FC,0,2,0,1,Estadio Olímpico Benito Juárez,L,0,
4765,Clausura 2024,2024,clausura,12,2024-03-18,T009,Santos Laguna,T004,Deportivo Guadalajara,3,4,0,4,Estadio Corona,L,0,
4766,Clausura 2024,2024,clausura,12,2024-03-18,T018,Mazatlán FC,T003,CF Monterrey,0,0,0,0,Estadio de Mazatlán,D,0,
4767,Clausura 2024,2024,clausura,12,2024-03-18,T005,Tigres,T014,Atlético San Luis,0,0,0,0,Estadio Universitario,D,0,
4768,Clausura 2024,2024,clausura,13,2024-03-25,T014,Atlético San Luis,T011,Mazatlán FC,0,1,0,1,Estadio Alfonso Lastras,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4769,Clausura 2024,2024,clausura,13,2024-03-25,T017,La Franja,T001,Cruz Azul,0,2,0,0,Estadio Cuauhtémoc,L,1,
4770,Clausura 2024,2024,clausura,13,2024-03-25,T008,Club Atlas,T010,Toluca,4,0,4,0,Estadio Jalisco,W,0,
4771,Clausura 2024,2024,clausura,13,2024-03-25,T018,Mazatlán FC,T003,Monterrey,1,2,0,2,Estadio de Mazatlán,L,0,
4772,Clausura 2024,2024,clausura,13,2024-03-25,T016,Querétaro FC,T002,América,0,1,0,1,Estadio Corregidora,L,0,
4773,Clausura 2024,2024,clausura,13,2024-03-25,T013,FC Juárez,T006,León,2,2,2,2,Estadio Olímpico Benito Juárez,D,0,
4774,Clausura 2024,2024,clausura,13,2024-03-25,T009,Santos,T012,Club Tijuana,3,1,0,1,Estadio Corona,W,0,
4775,Clausura 2024,2024,clausura,13,2024-03-25,T015,Necaxa,T005,Tigres UANL,0,0,0,0,Estadio Victoria,D,0,
4776,Clausura 2024,2024,clausura,14,2024-04-01,T018,Mazatlán FC,T017,La Franja,1,1,0,0,Estadio de Mazatlán,D,0,
4777,Clausura 2024,2024,clausura,14,2024-04-01,T016,Querétaro FC,T009,Santos,0,1,0,1,Estadio Corregidora,L,0,
4778,Clausura 2024,2024,clausura,14,2024-04-01,T010,Toluca FC,T006,León FC,3,0,1,0,Estadio Nemesio Díez,W,0,
4779,Clausura 2024,2024,clausura,14,2024-04-01,T003,Monterrey,T013,Juárez,4,2,1,0,Estadio BBVA,W,0,
4780,Clausura 2024,2024,clausura,14,2024-04-01,T015,Necaxa,T005,Tigres UANL,1,1,1,0,Estadio Victoria,D,0,
4781,Clausura 2024,2024,clausura,14,2024-04-01,T011,Mazatlán FC,T002,América,4,0,1,0,Estadio Morelos,W,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4782,Clausura 2024,2024,clausura,14,2024-04-01,T001,Cruz Azul,T008,Atlas Guadalajara,1,1,0,0,Estadio Ciudad de los Deportes,D,1,
4783,Clausura 2024,2024,clausura,14,2024-04-01,T012,Club Tijuana,T014,Atlético San Luis,1,2,0,1,Estadio Caliente,L,0,
4784,Clausura 2024,2024,clausura,15,2024-04-08,T017,La Franja,T002,CF América,3,2,0,2,Estadio Cuauhtémoc,W,0,
4785,Clausura 2024,2024,clausura,15,2024-04-08,T003,CF Monterrey,T012,Xoloitzcuintles,3,0,2,0,Estadio BBVA,W,0,
4786,Clausura 2024,2024,clausura,15,2024-04-08,T018,Mazatlán FC,T005,Tigres UANL,0,1,0,1,Estadio de Mazatlán,L,0,
4787,Clausura 2024,2024,clausura,15,2024-04-08,T016,Querétaro,T009,Santos Laguna,3,1,2,1,Estadio Corregidora,W,0,
4788,Clausura 2024,2024,clausura,15,2024-04-08,T007,Pumas,T014,A. San Luis,0,2,0,0,Estadio Olímpico Universitario,L,0,
4789,Clausura 2024,2024,clausura,15,2024-04-08,T004,Deportivo Guadalajara,T011,Mazatlán FC,1,0,0,0,Estadio Akron,W,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4790,Clausura 2024,2024,clausura,15,2024-04-08,T008,Club Atlas,T001,Cruz Azul,1,3,0,3,Estadio Jalisco,L,1,
4791,Clausura 2024,2024,clausura,15,2024-04-08,T013,Juárez,T015,Impulsora Necaxa,1,1,0,1,Estadio Olímpico Benito Juárez,D,0,
4792,Clausura 2024,2024,clausura,16,2024-04-15,T016,Querétaro,T004,Chivas,1,4,0,1,Estadio Corregidora,L,0,
4793,Clausura 2024,2024,clausura,16,2024-04-15,T006,León,T009,Santos,3,0,1,0,Estadio León,W,0,
4794,Clausura 2024,2024,clausura,16,2024-04-15,T001,Cruz Azul,T013,Juárez,2,2,0,0,Estadio Ciudad de los Deportes,D,1,
4795,Clausura 2024,2024,clausura,16,2024-04-15,T005,Tigres UANL,T007,UNAM Pumas,0,2,0,2,Estadio Universitario,L,0,
4796,Clausura 2024,2024,clausura,16,2024-04-15,T012,Xoloitzcuintles,T018,Mazatlán FC,0,2,0,1,Estadio Caliente,L,0,
4797,Clausura 2024,2024,clausura,16,2024-04-15,T017,Club Puebla,T003,CF Monterrey,2,0,0,0,Estadio Cuauhtémoc,W,0,
4798,Clausura 2024,2024,clausura,16,2024-04-15,T008,Club Atlas,T002,América,1,3,1,2,Estadio Jalisco,L,0,
4799,Clausura 2024,2024,clausura,16,2024-04-15,T011,Mazatlán FC,T015,Impulsora Necaxa,3,0,3,0,Estadio Morelos,W,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4800,Clausura 2024,2024,clausura,17,2024-04-22,T018,Mazatlán FC,T004,Deportivo Guadalajara,4,0,4,0,Estadio de Mazatlán,W,0,
4801,Clausura 2024,2024,clausura,17,2024-04-22,T016,Gallos Blancos,T007,Pumas UNAM,3,3,2,2,Estadio Corregidora,D,0,
4802,Clausura 2024,2024,clausura,17,2024-04-22,T006,León,T009,Santos Laguna FC,0,1,0,1,Estadio León,L,0,
4803,Clausura 2024,2024,clausura,17,2024-04-22,T010,Deportivo Toluca,T001,C. Azul,3,4,2,1,Estadio Nemesio Díez,L,1,
4804,Clausura 2024,2024,clausura,17,2024-04-22,T003,Rayados,T014,A. San Luis,3,1,1,0,Estadio BBVA,W,0,
4805,Clausura 2024,2024,clausura,17,2024-04-22,T011,Mazatlán FC,T017,La Franja,3,3,2,0,Estadio Morelos,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4806,Clausura 2024,2024,clausura,17,2024-04-22,T013,Juárez,T015,Necaxa,4,3,3,3,Estadio Olímpico Benito Juárez,W,0,
4807,Clausura 2024,2024,clausura,17,2024-04-22,T005,UANL Tigres,T002,América,0,1,0,0,Estadio Universitario,L,0,
4808,Apertura 2024,2024,apertura,1,2024-07-01,T004,Deportivo Guadalajara,T014,A. San Luis,1,3,1,3,Estadio Akron,L,0,
4809,Apertura 2024,2024,apertura,1,2024-07-01,T017,La Franja,T018,Mazatlán FC,1,0,0,0,Estadio Cuauhtémoc,W,0,
4810,Apertura 2024,2024,apertura,1,2024-07-01,T001,Cruz Azul FC,T008,Atlas,3,0,0,0,Estadio Ciudad de los Deportes,W,1,
4811,Apertura 2024,2024,apertura,1,2024-07-01,T016,Querétaro,T007,Pumas,3,0,2,0,Estadio Corregidora,W,0,
4812,Apertura 2024,2024,apertura,1,2024-07-01,T005,Tigres,T010,Deportivo Toluca,2,3,1,3,Estadio Universitario,L,0,
4813,Apertura 2024,2024,apertura,1,2024-07-01,T009,Santos Laguna FC,T013,Juárez,4,1,1,0,Estadio Corona,W,0,
4814,Apertura 2024,2024,apertura,1,2024-07-01,T015,Necaxa,T003,Rayados,3,1,1,1,Estadio Victoria,W,0,
4815,Apertura 2024,2024,apertura,1,2024-07-01,T002,Club América,T012,Xoloitzcuintles,1,0,1,0,Estadio Azteca,W,0,
4816,Apertura 2024,2024,apertura,2,2024-07-08,T012,Tijuana,T002,Club América,0,0,0,0,Estadio Caliente,D,0,
4817,Apertura 2024,2024,apertura,2,2024-07-08,T016,Querétaro,T010,Toluca,2,2,0,1,Estadio Corregidora,D,0,
4818,Apertura 2024,2024,apertura,2,2024-07-08,T006,Club León,T003,Rayados,1,0,1,0,Estadio León,W,0,
4819,Apertura 2024,2024,apertura,2,2024-07-08,T018,Mazatlán FC,T009,Santos,2,0,1,0,Estadio de Mazatlán,W,0,
4820,Apertura 2024,2024,apertura,2,2024-07-08,T004,Guadalajara,T017,Club Puebla,1,2,0,1,Estadio Akron,L,0,
4821,Apertura 2024,2024,apertura,2,2024-07-08,T001,C. Azul,T005,UANL Tigres,1,2,0,1,Estadio Ciudad de los Deportes,L,1,
4822,Apertura 2024,2024,apertura,2,2024-07-08,T007,Pumas UNAM,T008,Atlas,1,0,0,0,Estadio Olímpico Universitario,W,0,
4823,Apertura 2024,2024,apertura,2,2024-07-08,T015,Impulsora Necaxa,T011,Mazatlán FC,4,4,3,3,Estadio Victoria,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4824,Apertura 2024,2024,apertura,3,2024-07-15,T008,Atlas,T014,San Luis,2,1,2,1,Estadio Jalisco,W,0,
4825,Apertura 2024,2024,apertura,3,2024-07-15,T016,Querétaro,T015,Impulsora Necaxa,2,3,1,0,Estadio Corregidora,L,0,
4826,Apertura 2024,2024,apertura,3,2024-07-15,T003,Rayados,T010,Toluca FC,4,3,3,2,Estadio BBVA,W,0,
4827,Apertura 2024,2024,apertura,3,2024-07-15,T011,Mazatlán FC,T018,Mazatlán FC,1,1,0,0,Estadio Morelos,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4828,Apertura 2024,2024,apertura,3,2024-07-15,T009,Santos Laguna,T013,FC Juárez,3,0,3,0,Estadio Corona,W,0,
4829,Apertura 2024,2024,apertura,3,2024-07-15,T004,Chivas,T001,Cruz Azul,1,3,0,0,Estadio Akron,L,1,
4830,Apertura 2024,2024,apertura,3,2024-07-15,T006,León FC,T017,Club Puebla,1,2,1,1,Estadio León,L,0,
4831,Apertura 2024,2024,apertura,3,2024-07-15,T005,UANL Tigres,T007,Pumas,1,2,1,2,Estadio Universitario,L,0,
4832,Apertura 2024,2024,apertura,4,2024-07-22,T009,Santos Laguna,T002,Club América,1,2,1,2,Estadio Corona,L,0,
4833,Apertura 2024,2024,apertura,4,2024-07-22,T005,UANL Tigres,T010,Toluca,1,3,0,3,Estadio Universitario,L,0,
4834,Apertura 2024,2024,apertura,4,2024-07-22,T014,A. San Luis,T001,C. Azul,2,4,0,2,Estadio Alfonso Lastras,L,1,
4835,Apertura 2024,2024,apertura,4,2024-07-22,T012,Xoloitzcuintles,T008,Club Atlas,1,4,1,1,Estadio Caliente,L,0,
4836,Apertura 2024,2024,apertura,4,2024-07-22,T018,Mazatlán FC,T007,Pumas,1,4,1,3,Estadio de Mazatlán,L,0,
4837,Apertura 2024,2024,apertura,4,2024-07-22,T004,Chivas,T011,Mazatlán FC,2,3,1,0,Estadio Akron,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4838,Apertura 2024,2024,apertura,4,2024-07-22,T015,Impulsora Necaxa,T003,Rayados,3,2,0,2,Estadio Victoria,W,0,
4839,Apertura 2024,2024,apertura,4,2024-07-22,T013,FC Juárez,T017,La Franja,4,1,0,0,Estadio Olímpico Benito Juárez,W,0,
4840,Apertura 2024,2024,apertura,5,2024-07-29,T008,Club Atlas,T005,Tigres,2,1,2,0,Estadio Jalisco,W,0,
4841,Apertura 2024,2024,apertura,5,2024-07-29,T010,Deportivo Toluca,T014,A. San Luis,1,1,1,0,Estadio Nemesio Díez,D,0,
4842,Apertura 2024,2024,apertura,5,2024-07-29,T003,Monterrey,T017,Puebla FC,2,2,1,2,Estadio BBVA,D,0,
4843,Apertura 2024,2024,apertura,5,2024-07-29,T013,Bravos de Juárez,T009,Santos Laguna FC,0,3,0,3,Estadio Olímpico Benito Juárez,L,0,
4844,Apertura 2024,2024,apertura,5,2024-07-29,T007,Pumas UNAM,T006,León FC,1,1,0,1,Estadio Olímpico Universitario,D,0,
4845,Apertura 2024,2024,apertura,5,2024-07-29,T002,Club América,T012,Xoloitzcuintles,3,0,3,0,Estadio Azteca,W,0,
4846,Apertura 2024,2024,apertura,5,2024-07-29,T015,Club Necaxa,T011,Mazatlán FC,2,4,0,1,Estadio Victoria,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4847,Apertura 2024,2024,apertura,5,2024-07-29,T004,Guadalajara,T018,Mazatlán FC,1,1,1,0,Estadio Akron,D,0,
4848,Apertura 2024,2024,apertura,6,2024-08-05,T010,Toluca FC,T002,CF América,1,2,1,2,Estadio Nemesio Díez,L,0,
4849,Apertura 2024,2024,apertura,6,2024-08-05,T015,Club Necaxa,T017,La Franja,1,2,1,0,Estadio Victoria,L,0,
4850,Apertura 2024,2024,apertura,6,2024-08-05,T004,Guadalajara,T008,Atlas Guadalajara,2,2,1,2,Estadio Akron,D,0,
4851,Apertura 2024,2024,apertura,6,2024-08-05,T007,Pumas,T006,León,1,1,1,1,Estadio Olímpico Universitario,D,0,
4852,Apertura 2024,2024,apertura,6,2024-08-05,T012,Xoloitzcuintles,T011,Mazatlán FC,4,3,4,0,Estadio Caliente,W,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4853,Apertura 2024,2024,apertura,6,2024-08-05,T018,Mazatlán FC,T016,Querétaro FC,3,1,1,0,Estadio de Mazatlán,W,0,
4854,Apertura 2024,2024,apertura,6,2024-08-05,T009,Santos Laguna,T013,Bravos de Juárez,2,2,0,1,Estadio Corona,D,0,
4855,Apertura 2024,2024,apertura,6,2024-08-05,T005,Tigres,T001,Cruz Azul,2,2,1,2,Estadio Universitario,D,1,
4856,Apertura 2024,2024,apertura,7,2024-08-12,T018,Mazatlán FC,T008,Atlas Guadalajara,1,0,1,0,Estadio de Mazatlán,W,0,
4857,Apertura 2024,2024,apertura,7,2024-08-12,T016,Querétaro,T009,Santos Laguna FC,3,0,2,0,Estadio Corregidora,W,0,
4858,Apertura 2024,2024,apertura,7,2024-08-12,T017,Puebla FC,T011,Mazatlán FC,1,2,1,1,Estadio Cuauhtémoc,L,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4859,Apertura 2024,2024,apertura,7,2024-08-12,T005,Tigres UANL,T003,Monterrey,2,2,0,0,Estadio Universitario,D,0,
4860,Apertura 2024,2024,apertura,7,2024-08-12,T002,CF América,T006,León FC,0,2,0,0,Estadio Azteca,L,0,
4861,Apertura 2024,2024,apertura,7,2024-08-12,T001,Cruz Azul,T014,Atlético San Luis,0,0,0,0,Estadio Ciudad de los Deportes,D,1,
4862,Apertura 2024,2024,apertura,7,2024-08-12,T015,Necaxa,T004,Chivas,3,1,1,0,Estadio Victoria,W,0,
4863,Apertura 2024,2024,apertura,7,2024-08-12,T007,Pumas,T013,Bravos de Juárez,0,2,0,1,Estadio Olímpico Universitario,L,0,
4864,Apertura 2024,2024,apertura,8,2024-08-19,T006,Club León,T010,Toluca FC,4,1,2,1,Estadio León,W,0,
4865,Apertura 2024,2024,apertura,8,2024-08-19,T012,Xoloitzcuintles,T004,Deportivo Guadalajara,2,0,1,0,Estadio Caliente,W,0,
4866,Apertura 2024,2024,apertura,8,2024-08-19,T018,Mazatlán FC,T002,América,0,4,0,0,Estadio de Mazatlán,L,0,
4867,Apertura 2024,2024,apertura,8,2024-08-19,T015,Impulsora Necaxa,T016,Gallos Blancos,2,1,1,0,Estadio Victoria,W,0,
4868,Apertura 2024,2024,apertura,8,2024-08-19,T017,Club Puebla,T014,A. San Luis,4,2,1,1,Estadio Cuauhtémoc,W,0,
4869,Apertura 2024,2024,apertura,8,2024-08-19,T013,Bravos de Juárez,T001,C. Azul,4,4,3,0,Estadio Olímpico Benito Juárez,D,1,
4870,Apertura 2024,2024,apertura,8,2024-08-19,T007,Pumas UNAM,T009,Santos,2,1,0,1,Estadio Olímpico Universitario,W,0,
4871,Apertura 2024,2024,apertura,8,2024-08-19,T011,Mazatlán FC,T008,Atlas Guadalajara,2,0,2,0,Estadio Morelos,W,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
4872,Apertura 2024,2024,apertura,9,2024-08-26,T010,Toluca FC,T018,Mazatlán FC,1,4,0,2,Estadio Nemesio Díez,L,0,
4873,Apertura 2024,2024,apertura,9,2024-08-26,T013,Bravos de Juárez,T002,CF América,1,2,0,0,Estadio Olímpico Benito Juárez,L,0,
4874,Apertura 2024,2024,apertura,9,2024-08-26,T012,Tijuana,T009,Santos Laguna,2,2,2,2,Estadio Caliente,D,0,
4875,Apertura 2024,2024,apertura,9,2024-08-26,T005,Tigres,T011,Mazatlán FC,1,1,1,0,Estadio Universitario,D,0,Antes llamado 'Monarcas Morelia' (pre-2020) — cuidado en análisis histórico
